custid,age
35064,41.01350769641707
35065,26.91202725231347
35068,30.89557079317017
35069,45.02662118493136
35070,37.88071475836618
35071,35.17859135245935
35072,31.482009991748516
35074,42.9283295897224
35075,34.830520627609175
35076,32.04117706965486
35077,33.096317302491116
35078,32.26758042118736
35079,34.57122500433693
35080,38.910838649812796
35081,46.43195689079633
35082,27.286759742493835
35083,45.660359669522705
35086,35.76172032618811
35087,30.814132639556505
35089,38.33704190385831
35090,31.939822835012052
35091,30.203000200365352
35092,31.222551677192882
35093,29.970183641450852
35094,27.369727368431086
35095,39.17869239504411
35096,40.52107981401421
35097,32.74880208287976
35098,42.82512884737126
35099,27.162435573325062
35100,29.83875032914809
35102,39.80036399560339
35103,33.62148008866629
35104,35.20226311057248
35105,41.016467063387104
35106,31.75323688116988
35107,34.676713617766666
35108,30.979183603701575
35109,29.691919447198188
35110,38.89305361229857
35111,30.530283293673552
35112,35.477422255718025
35113,29.527073753267906
35114,35.206366603456836
35115,32.80341304746228
35116,29.189491376668634
35118,30.8378267807778
35119,25.996629798218635
35121,37.35214365839871
35122,27.488020876327546
35123,29.952938538511983
35124,43.781241458348276
35125,37.38759133794231
35126,30.684680879675035
35128,34.4526888343235
35130,33.717116983488154
35131,36.054346127283836
35132,33.7861239520283
35133,28.008431054815663
35135,26.190409512170106
35137,39.63106987513945
35138,40.48333987724426
35139,43.41361472473702
35140,33.315551893777105
35141,30.125284620154197
35145,38.792160538491984
35148,26.949768321880935
35149,32.721311693440896
35150,38.74305633596681
35151,34.11872266702137
35153,36.072581071402034
35156,34.53203362917731
35157,30.738037483864606
35158,27.31359313518694
35159,34.431174055975376
35162,24.827132258154297
35163,40.24739483352089
35165,34.17800411651259
35166,32.92252937778129
35168,38.882225657596294
35169,31.255889595335525
35171,43.52825046965669
35172,44.300691545670475
35173,37.545037828677195
35174,44.348617412923055
35176,38.84679595718867
35179,29.31128823053847
35182,38.77457836937211
35184,29.99828721181124
35186,38.79707736470837
35187,38.649805386583225
35188,36.45964812913953
35189,26.719025587466273
35190,33.47603682672815
35191,29.132854044778156
35193,32.34897122521177
35194,34.771376570704845
35197,31.46209943038293
35198,45.1612758233038
35199,30.243503528531413
35200,37.28211096014326
35202,45.350237967144956
35204,35.47106792803097
35206,39.18221721170378
35208,30.4218751655613
35210,38.78296283122658
35212,29.239525715525854
35213,34.632191012850924
35214,38.29175594066702
35218,35.23299919853694
35219,36.564466343311395
35220,45.31688184997147
35223,45.629565868043
35224,33.339188685385004
35226,49.058019393780924
35227,30.91086652341188
35228,39.120030248052025
35230,29.07688995206619
35232,27.574068107567022
35237,33.115783455926014
35238,36.51367975841066
35239,31.11281033460101
35240,33.30371202804954
35241,49.319820414559615
35242,24.80580834598974
35243,26.41456700696861
35245,51.53055791688475
35246,38.94111324494818
35247,30.509327930227094
35248,29.903960397207687
35249,27.05327630180517
35251,37.73609751337591
35252,36.09041949404201
35254,31.851738585947817
35255,42.99455014115684
35256,28.444901250037198
35257,30.44400390773567
35259,45.86400412568416
35261,34.55695360961521
35262,31.400639623951133
35264,36.06413365255099
35266,40.68304197097167
35267,34.41104858418405
35268,37.739549214405386
35270,36.11773956382574
35271,34.470494901234964
35272,33.144006152866325
35273,42.85093969383188
35274,47.29459519325495
35275,29.914141663797473
35276,31.779235863841006
35277,34.42583876436747
35280,26.846339901441972
35281,28.330942701184217
35282,27.766237458827153
35283,31.085782467641337
35284,37.4777951113297
35285,38.74419264768518
35286,31.893590492705876
35289,36.60503231634046
35291,35.71409651917474
35292,40.267994039519294
35293,27.40838710676865
35295,36.80011426932713
35298,35.446133401043014
35300,37.96753960198129
35301,48.87151628868677
35302,29.14163359953627
35303,41.49283792931443
35306,34.50862765592389
35307,34.62601802056163
35308,33.850888771755
35309,30.823401733399812
35310,48.989613547371995
35311,32.2265736105459
35312,34.464725728673784
35313,34.421675513371135
35315,29.413806923920134
35316,35.7733596907569
35317,39.22164481542117
35318,35.4729916623865
35319,48.12500903099772
35321,27.14771173453741
35322,31.09379900740989
35324,32.33616335873936
35326,37.4983039987202
35327,38.00645885896794
35328,31.765974972994815
35329,29.998321676332314
35330,42.34877668999852
35332,42.48708670378379
35336,38.12159076839297
35337,27.17385224206863
35338,36.8209751781777
35340,30.161780265434505
35343,37.16649953658862
35345,26.454315693383023
35346,42.271477991000495
35347,29.786840052811762
35348,33.08416282564134
35349,42.42307830108207
35350,38.2474952030109
35351,26.544741323858194
35354,36.6312181297797
35355,31.99897697456396
35356,40.42354920714542
35358,32.14642403739642
35360,43.65197199701636
35363,30.730238656803543
35364,29.859547139338723
35365,35.2568517586541
35366,42.126683820114316
35367,28.853604679175778
35368,31.683096999353758
35369,30.125351321244757
35372,43.56061320017746
35373,27.978461434052452
35375,24.892238034339762
35376,28.909999614527596
35377,35.763764163326336
35378,41.75380083187389
35379,32.31842174773864
35380,26.61385876576795
35382,43.036112343375436
35384,47.39779090322152
35385,37.25275008541331
35386,42.106824335516855
35387,33.20556003220461
35389,36.28084281769102
35390,39.06735417729533
35392,37.401406046815474
35393,42.545816494366974
35394,32.36295089571578
35395,38.918014956271826
35397,33.952561519038724
35399,28.56217524030955
35400,36.51825646258042
35402,35.76736466375949
35403,30.049400332846055
35404,24.61702852632533
35405,30.66970026036963
35406,27.11353293029245
35408,39.179311176805854
35409,30.458910872335355
35410,35.52865570492948
35411,29.50780794739913
35412,41.4016854807715
35413,34.83601805024025
35415,28.427369997417838
35416,35.04869727399931
35417,27.3155302533478
35420,27.285504031203907
35421,34.75380627032166
35422,37.195715908232025
35423,34.96483046937351
35425,32.276000051775
35426,31.732217452825182
35427,29.039838658095096
35428,26.04252699128358
35429,31.43471083921558
35430,40.901245246641494
35431,52.59718629525668
35432,31.654065415798744
35433,34.59928852300302
35434,41.2637256254725
35436,37.62324569614315
35437,49.32743592599842
35438,50.18968484753454
35439,35.11324057764462
35440,33.40971353502906
35442,37.6591698049399
35443,30.406427929519282
35444,38.86941498322744
35446,33.75496474578272
35448,30.898076987689457
35449,29.94663483005698
35450,30.983973015799744
35453,33.67698768295616
35454,30.888491327377277
35455,37.83160300458654
35456,34.77451934895447
35458,34.513599868109274
35459,30.401809750876943
35460,50.21158788444159
35461,35.37492088008509
35462,48.146232646270875
35463,32.69602336867755
35464,32.067408373649855
35465,31.4173870680987
35466,51.74643126521014
35467,35.51207483981873
35468,29.66157103229578
35470,34.05903931614114
35472,29.65208014089913
35473,40.30985840752155
35474,26.975890208073942
35475,33.54725418057205
35476,29.752397560715213
35479,41.32116190060161
35480,29.11025048676434
35481,32.18823781152903
35482,29.51014045154625
35483,28.068257977101485
35484,37.19898432842791
35485,32.74743882664333
35486,37.62487068265818
35487,38.769770778311376
35490,30.845437411445136
35491,32.670261788800374
35493,32.02193424593041
35495,29.463251370300576
35496,30.04551122459472
35497,27.860487508047775
35498,33.98950236317969
35499,55.619184846198245
35500,32.44167626258269
35502,30.04008713728556
35503,36.50217039199735
35505,47.01055946574569
35506,24.853118479477324
35507,37.74197257991277
35508,33.34138515106351
35509,27.071508415714966
35510,35.82719547693805
35512,48.81186273240969
35516,46.409236716025056
35517,27.60610684592043
35518,31.401438202277
35519,31.72770186764827
35520,30.253459834071823
35521,37.40982876863206
35522,30.56133504814236
35523,35.30371697137565
35524,31.158901561948245
35525,40.90911053050165
35526,41.989589707620254
35528,31.520706340744994
35531,34.44139653326974
35534,45.791773669262476
35536,47.396689542457466
35537,31.380237167423576
35538,54.525190625359826
35539,28.525409574482307
35540,38.40021662837981
35541,28.045450454539697
35542,34.52393187346017
35543,41.33361901170895
35544,52.28873299720389
35545,37.691914291189036
35547,33.20707803906469
35548,33.82288114060983
35550,37.92249984141094
35551,33.65382307961031
35552,28.329342091945676
35553,29.99505723587322
35555,28.968045347608815
35557,34.35214791887482
35558,28.84173749602825
35559,27.731112104225918
35560,37.477215502135536
35561,34.43548079917859
35562,33.90359078777777
35563,32.23391125884169
35564,26.723039919959312
35565,36.25882876953854
35566,42.7055304349402
35569,34.0834139457658
35571,38.88784868919562
35572,29.728679027645256
35573,37.453904393869024
35575,34.28032240643558
35576,29.80014908892748
35577,33.20318731006477
35578,39.09959515073499
35579,41.02890801458685
35580,45.95074530600319
35581,41.78547347846793
35582,52.85450911553179
35584,36.936037392331215
35585,33.513408554110356
35587,33.92042548602349
35588,37.26644237169377
35589,41.18849186424355
35590,31.40305475569486
35591,40.95483660403018
35592,35.790077113207374
35593,28.852702082327756
35594,36.52022739317623
35596,43.50592079263659
35598,38.72479630523187
35600,35.72398924313346
35602,34.742537192705456
35603,40.62924609128294
35604,27.840509132127192
35605,35.362148649098835
35606,36.33757704478527
35610,32.656097520711086
35611,34.981592405972535
35612,30.486926127295465
35613,30.57840819290293
35615,38.411591786018015
35617,32.055350741434744
35618,33.8224642706831
35620,27.109502505422057
35621,39.270309345813835
35625,35.35104571527468
35626,39.59870906173241
35628,38.53000908003014
35629,41.211371768027554
35632,52.60914686065769
35633,43.52784056662155
35634,35.284252780128845
35635,50.35252786507808
35637,34.27994895813322
35639,28.9849298597847
35640,33.45647263075679
35641,27.642898711019626
35643,29.38273129546559
35644,47.92888829093515
35645,26.81482667846571
35646,30.816511058845407
35648,33.28333844843481
35649,38.74149601494612
35650,34.9101974563415
35651,30.600049560996382
35652,36.89043006046818
35654,39.31880755847584
35655,33.066593582421994
35657,29.73048658974418
35658,32.846745274982055
35659,33.692289617829296
35663,40.05021679269006
35664,26.445587924501403
35665,37.028017129738075
35667,27.918364873418096
35668,32.00700793270643
35669,31.03343782275354
35670,43.24289206144561
35671,27.674845059627604
35672,36.01522363073107
35676,42.87615317629828
35678,31.49748838385461
35679,33.52139761622277
35680,33.82740730278557
35681,25.18479288868635
35682,28.89604231807536
35683,36.0472106331914
35684,31.355608575111525
35685,32.03482573721557
35686,31.74266138087355
35688,29.26331032853944
35689,28.467205138988305
35690,32.22128608171759
35691,32.644006216359024
35692,39.740243926749486
35693,31.836730716238378
35694,28.964350232200456
35695,37.29896969092261
35696,37.14128598670002
35697,40.18735522972601
35699,34.01957782397663
35700,42.913405272975005
35701,38.20633556191989
35702,28.742997128315118
35703,47.129838085490384
35704,46.06869287872846
35705,36.90063499087391
35708,46.45406225715725
35709,26.68763235156498
35710,47.11475249360187
35711,28.56033393651561
35712,29.63440714264998
35713,45.977409192214566
35714,39.10790933523303
35717,40.43322264165249
35720,32.02105510998922
35723,30.0651705538397
35725,42.10113971336682
35728,35.69490523534701
35729,30.11404800866118
35730,33.001021947746935
35731,29.36714042151447
35732,31.943868465548622
35733,32.43178440043492
35734,34.285634710277805
35736,26.358701825064465
35737,37.693665834643
35739,39.2411936274514
35741,44.49865278702032
35742,34.73921206772176
35743,50.403126970668936
35744,33.93456645059912
35746,30.02713928510377
35747,36.38950301377923
35748,38.59310081127224
35750,37.338742880733754
35751,32.85042006811205
35753,44.16864640846918
35755,37.38724644559616
35756,39.17871110648801
35757,29.805189248277763
35759,24.761962526055754
35760,40.22191097519449
35761,33.808449616347
35762,31.940386329713448
35763,35.422105050941106
35764,37.03676891739432
35765,40.91443758255298
35766,30.138585772328792
35767,38.037965596962735
35768,30.631295922941927
35770,31.710371563133844
35771,31.03793627614014
35773,40.19464266578897
35776,44.6460979770527
35777,43.39054457429404
35778,32.188395489177026
35779,36.15460239634682
35780,42.51484207885968
35781,29.427691334519828
35782,54.0577824877437
35783,30.651885177619363
35784,31.00064315552529
35785,29.606766275824288
35789,54.97921265784339
35791,33.414374359794635
35795,28.364727965011618
35796,37.46352966125066
35797,30.280154123794215
35798,36.76491242523247
35800,41.17386906084444
35801,37.61487480688465
35802,45.65647975765116
35803,33.37329558377504
35805,47.89863240318819
35806,28.762164241726914
35807,38.9787998022891
35808,38.101838595888395
35809,29.14691036127934
35810,41.43249341328323
35811,37.45576616590476
35813,47.73665635941477
35814,32.802730288848394
35815,28.05492820805402
35816,37.152269534614256
35817,27.630837200310687
35818,29.554838428099906
35819,31.95574893679616
35821,31.737426180140574
35823,31.033479932628552
35824,32.572709104831404
35825,32.12538924924503
35827,34.461369838453294
35828,29.45920989650357
35829,28.224049681593147
35830,43.736645421950016
35833,32.588932721730025
35834,35.00754801920709
35835,28.195364604733435
35838,42.483330706364974
35839,35.93887675977097
35840,35.60067145194347
35841,26.218011412195654
35844,41.25476321919465
35845,28.436866447606654
35848,34.09888176645613
35852,33.92008941825134
35855,50.267806678600024
35858,36.567821277277616
35859,38.96391148815191
35860,35.51857244444316
35863,37.08370623277341
35865,29.26898886289829
35866,36.07616590071615
35867,31.524386392415078
35868,41.62028672289216
35871,30.594799988664477
35872,33.503517632441174
35873,28.061528863715097
35876,41.13891701035197
35877,31.163793666912103
35878,37.9702548999554
35879,38.413214341739234
35880,28.97567858871691
35881,30.86565771188227
35884,42.02026927258372
35887,29.882506197562332
35888,36.70742671795493
35889,37.24445192218015
35890,48.57658656246535
35891,43.67339222076058
35892,27.542053577153048
35893,35.20611266980708
35894,41.68521862821824
35895,47.703922312315626
35896,44.760203213105406
35899,37.54270088215488
35901,38.97919385686241
35902,46.61579319013218
35903,49.091249600591844
35904,35.81902115890609
35905,48.04995537519817
35906,29.127182145175208
35907,30.88824996529014
35908,46.24927461807589
35909,37.224021718205805
35912,32.93559387643641
35916,36.239556021845274
35917,50.4482450193027
35918,40.027152153205236
35919,31.359032686093997
35920,36.18426004685648
35921,45.844697982431896
35922,38.041999447955945
35923,45.83758942304037
35926,35.935032484849074
35927,33.49877796654338
35928,29.42044559513692
35929,39.47659892893255
35931,37.08259323756447
35932,35.70229884686357
35933,34.27679802413657
35934,41.146438100486286
35935,33.09288402068732
35936,30.107547155818548
35937,44.75519532913975
35939,33.01197365551051
35940,27.762381309024658
35941,32.46939081171604
35942,33.85039627423536
35943,34.46274103776556
35944,35.4938587237492
35947,43.39580572124915
35950,29.42591781256514
35951,26.724657219698326
35952,37.786094717756704
35953,27.021392003368486
35954,32.621455643087934
35955,35.71871440478577
35956,27.648854760253744
35957,29.65015942597578
35958,26.626671075227545
35960,30.367878339663626
35962,34.81001796511763
35964,35.997209332701324
35965,35.564357669678294
35968,31.437807174551892
35969,29.5101586055422
35970,31.375432767886924
35971,45.86688124759066
35972,40.52987477689353
35973,52.720079522096604
35974,51.89975152781894
35975,30.071493368662676
35977,26.52349098937636
35978,35.25175372372234
35981,33.537927163226655
35982,27.80214699144539
35984,31.611680981440696
35985,25.966677698312907
35986,32.510119744793926
35987,35.30604023783195
35988,30.913411971186378
35991,41.66177405702193
35992,51.14753376465637
35994,34.371075584071036
35996,36.26782211952658
35997,32.020152794657506
35998,25.2972023410305
35999,40.29793372759489
36003,33.489702642977136
36004,29.757095207399413
36005,40.91018082001495
36006,37.444172138317136
36007,28.156272477144558
36009,32.96849389894188
36011,32.52645045067878
36012,35.463876606094345
36014,32.1594767846159
36015,29.619255590154534
36016,41.290305293704094
36017,41.148372243813405
36019,27.05690313533422
36020,43.540076929951375
36021,38.230459725439886
36022,27.80726633204557
36023,31.174839289893963
36025,35.1989388342939
36026,40.77941247134361
36027,28.013144945831208
36028,28.965723292697543
36030,32.52897407518667
36031,27.732705982506282
36033,49.682745302989176
36034,32.938611774251946
36035,32.92696920159191
36037,30.663849991139045
36038,28.52367791700788
36039,51.0539025271673
36040,37.46309328513674
36042,32.08769995216446
36043,28.475604667365495
36044,31.095329479681038
36045,27.575758611713137
36048,29.42435788225552
36049,26.68980468113632
36050,38.998946597666645
36052,35.732904717470205
36053,38.843762752540485
36055,28.22509173362737
36058,27.99600313898593
36059,27.737300008504405
36061,27.74470826196337
36062,34.9600960918783
36063,34.583361866671666
36064,46.69729436036117
36065,42.768274809629716
36068,31.378919411053992
36069,46.91323115392201
36071,27.460212852955898
36072,31.007402772068495
36075,37.77358762821392
36076,29.427279784620303
36078,30.52507754216427
36079,32.74005863981021
36080,40.2527643254448
36081,45.68278317254347
36083,36.63027377594197
36084,37.490187551845146
36085,41.9878666965653
36088,34.7583150409172
36090,29.274791613955188
36091,35.75987877882523
36093,41.567680330008976
36094,39.82792979900068
36095,30.37085519635367
36096,42.33049516889126
36097,48.847463536149476
36098,44.52866070121001
36099,33.209521217708854
36100,38.43583762642739
36101,35.29015466107733
36102,43.98890702402526
36103,29.840622280246485
36104,26.466895446596077
36105,52.75492957500878
36106,36.104423983132165
36107,28.901459800058433
36108,29.379105532447976
36109,32.30050661156785
36110,31.306885502368612
36113,31.76683904366306
36114,28.55299612849725
36116,27.638772675399984
36117,39.41022345564742
36118,33.71516667737169
36120,30.342429029424363
36121,28.107317098444344
36123,34.3428690402288
36124,46.76569878240237
36125,34.96271123827788
36128,27.85415063153444
36131,40.68842713175569
36132,38.45152001498688
36133,42.288703051357565
36134,35.40364458777716
36135,37.193527054778976
36138,33.04333814225313
36141,32.007704584820736
36142,26.218156933011482
36143,49.517399506381935
36144,46.343454321999005
36145,32.27572725854644
36146,35.794626783712225
36147,39.474957417517714
36148,30.545069109391978
36149,43.329199295281
36150,40.95610437800476
36151,37.61099408986423
36152,29.366418092829367
36153,44.34389792513987
36155,28.331081145435064
36156,44.30005230252003
36157,34.22439715475906
36159,27.973298964709965
36160,42.795130120594216
36161,30.848439597488728
36162,48.83901112042964
36165,30.64963126421075
36166,28.719269065350932
36167,33.79363469297724
36168,36.62164230503997
36169,47.70286176388515
36170,38.523502744616046
36171,37.35583750679211
36172,33.111141097804804
36173,52.56365172176157
36175,34.956044457823666
36176,38.50030210996907
36177,37.208310350180305
36179,50.690998910733946
36181,32.029689510692904
36183,28.67289668166999
36184,31.850677977089994
36185,26.735325472841986
36188,35.41038378892656
36189,37.71959249873961
36192,42.13240582752569
36194,29.109159695814604
36198,47.623679702094215
36200,32.55173380492472
36201,29.994250777158577
36202,32.18019109533764
36206,39.9506091190219
36207,34.84145987656403
36208,45.94585015767281
36209,32.30196805943062
36210,35.31739610807651
36212,39.497108411827114
36213,31.11235116726321
36214,31.46114788950677
36215,49.78812124469714
36216,39.03881366855931
36217,31.9563685608088
36219,41.83383843957987
36221,32.985654151275966
36223,30.294136508915226
36224,35.54519613673192
36225,39.52269014660235
36227,32.2860349103173
36228,29.79781252378185
36229,29.944708079972788
36231,33.043734289495646
36232,34.64477866903878
36233,31.120399921403646
36234,32.204986367317446
36235,32.944734268376784
36237,34.280982304020505
36238,35.28094169917838
36239,39.09974476712023
36240,33.051089260776926
36241,32.006516831551636
36242,42.145682308618326
36244,25.740565478491146
36245,41.01503986209133
36246,39.16026025218685
36247,38.2142235178444
36250,39.04054895473786
36251,36.69561041490026
36253,35.295294794147324
36255,29.538111146883363
36256,31.680086646619287
36258,27.589015603526114
36259,41.68102128440076
36260,51.42804344305555
36261,38.594413717882894
36262,33.686466048519094
36263,32.13592838800749
36264,36.24192276243549
36265,26.494635613534605
36266,27.727349553904542
36267,31.822816749795415
36268,38.69986723881918
36269,32.02302661531301
36270,29.91673446199635
36271,37.19119931513841
36272,32.881457515506
36273,40.079091547554526
36274,30.047260270785262
36275,34.254690800970955
36276,26.19049187144562
36277,26.097164533100226
36278,42.47160265487173
36279,36.02161839279654
36280,39.91537397995312
36282,31.428510708688954
36283,34.456258381795486
36284,31.308983224942153
36285,31.39351352553417
36287,29.079836945879514
36288,28.749615403849635
36290,45.39157699356288
36292,32.04890996354468
36293,33.47736337994803
36294,36.21727417463096
36296,48.01583265327491
36297,33.85947095327959
36298,28.137291425087056
36299,35.65336068581235
36300,38.670894268323224
36302,35.367593666178735
36304,35.10452733202695
36305,29.66025852233064
36308,27.539394524842738
36309,25.832272994433357
36311,42.74654126431069
36313,35.63168040553785
36314,40.73872395781347
36315,32.63523892797902
36317,28.779904288814883
36318,30.060494826174324
36319,30.156758137471837
36321,39.09957249510329
36324,42.04447888479034
36325,47.87105617094573
36326,44.94474929379485
36328,26.20382342743172
36329,37.20189972179899
36331,30.99376363934593
36332,33.00979510382864
36333,34.43885971412505
36334,29.03006241539888
36336,33.502162116269176
36337,27.29069849174178
36338,47.07001109356953
36340,41.02245951140053
36341,31.648858663595114
36343,32.76617215846644
36344,45.22170668823268
36345,30.128924165752835
36346,31.561359132887638
36347,31.983460907631706
36348,32.90018423578001
36349,34.71286614738683
36350,35.456441457738364
36352,31.1680842644147
36353,35.03596745413715
36354,34.982796883908875
36355,35.615754796630696
36356,30.683550453647353
36357,35.83202975078156
36363,32.58026108065683
36364,50.45558202631282
36366,37.429701779428136
36367,29.29878189943762
36368,31.213795244841105
36371,28.684761887867182
36373,29.44845196764991
36374,32.926915677024084
36375,41.20012577131139
36376,52.56826940516739
36379,42.76734173810089
36381,33.78455895909816
36382,38.3933300872779
36383,28.371022915391755
36384,42.10277445154894
36385,31.73631834837521
36386,39.504709539529934
36387,42.3305840120923
36388,26.98038066261182
36389,41.5961849015823
36390,33.78870162832889
36391,34.88506189274305
36392,35.48419348233524
36393,34.302320020629885
36397,37.53998259269032
36398,26.780154392315637
36399,44.73047708146221
36400,32.186999540046195
36402,49.01166497167431
36403,35.592494703785086
36406,35.35574378970698
36407,49.55562111090914
36411,35.82898873907223
36412,34.86508258535919
36413,33.26932691390064
36414,31.175798704872896
36415,32.84843699262342
36416,38.304838317093186
36417,35.316829153400604
36418,36.18244716469549
36420,27.278469499478767
36422,34.6365373065912
36423,42.41935009812497
36424,36.93770093743914
36425,28.977555713123735
36426,35.91901256333964
36428,37.29378134056911
36429,30.001102460659848
36430,30.91004512999761
36431,46.45916017678138
36432,35.21465013888236
36433,45.83879065043284
36434,25.767784462092475
36435,34.00209861010789
36437,32.260055151596475
36438,29.144004911696868
36439,51.03983129550865
36440,33.018429813799386
36441,34.57242505360877
36442,31.88123392759892
36444,28.707020845366806
36445,40.36239600233584
36446,44.01066132925852
36447,36.663581475389336
36448,31.84222160446098
36449,29.967614676307797
36450,37.659017832815195
36451,28.842938030691784
36452,44.80807870863273
36454,52.28963379611348
36455,46.035145021625304
36457,38.32460446613929
36458,32.254097291091966
36460,42.512317547913625
36461,32.51754112712834
36462,30.818057336232634
36463,25.749471113072833
36464,35.745592945069916
36466,34.697690866513526
36467,41.612542260959984
36468,30.203520511201823
36469,46.538184646505194
36470,42.609173901004084
36471,34.64186360257908
36474,32.6503433262598
36475,36.989161609956376
36477,27.677061163221907
36479,33.96229017508716
36481,30.433631915245883
36482,35.41420243477559
36483,36.492876117815186
36485,27.516101175733034
36486,33.20758651780261
36487,35.27851287966163
36488,33.723471609081045
36490,38.232109143117974
36491,33.36418446550575
36492,32.687701743899154
36493,46.65068269389557
36494,34.64062356161056
36496,46.61962111019464
36497,40.209811343517835
36500,32.43785185251921
36501,29.38333448656399
36503,33.333475446811235
36505,44.58043965181012
36509,25.867007752784218
36511,36.67768336110224
36512,34.574999633165234
36513,36.65654714432746
36514,27.837371034467573
36516,33.59533712703168
36517,29.442955823313877
36518,35.04590085222446
36519,41.619526514868184
36521,35.9994635380189
36522,37.435112809172765
36523,30.103016477003216
36524,34.19767534330701
36526,38.40891143935117
36529,30.557441264410052
36530,44.71855577306625
36531,28.484697093761394
36534,39.713027272725796
36538,30.124920675823983
36539,41.11368952793962
36540,36.901335456223784
36541,32.35483773845116
36543,31.364277174060256
36544,32.657745150047816
36545,34.418553568538435
36546,32.5626255757677
36547,27.22409833587248
36548,34.075434676825566
36549,35.099243052411644
36551,31.52556596639018
36552,32.14127472699247
36553,36.85402522263239
36554,35.47176857306382
36555,31.235150900094435
36556,24.12776517200107
36558,36.62045431163957
36559,30.521304455414167
36560,33.601090323580635
36561,34.20877281940368
36562,27.570699504736513
36563,32.59083707584989
36564,36.51781750800765
36565,39.95283809692115
36567,33.752891598593365
36569,26.57777570570073
36570,30.00537633962572
36571,42.888894747110214
36572,34.56508068026524
36573,31.515536349160403
36574,26.549687226152436
36575,36.69883199260818
36577,32.42275698529999
36578,32.00713885543285
36579,32.90782122726698
36580,34.73779246227551
36582,27.838814255661408
36586,27.94705262774088
36587,27.684257044769577
36589,54.40780175285678
36590,39.520450732697064
36594,28.93216066052232
36596,43.389196134226545
36600,37.66478079682297
36602,50.82129039208129
36603,40.64440409945521
36604,37.785789805912245
36605,36.164992995774845
36606,42.77248317275964
36609,33.47661773836639
36610,39.0898052818389
36612,31.26781791030337
36614,42.53177933548255
36615,43.173721809298456
36616,37.59697432833274
36617,32.36430339522275
36618,30.013233488796953
36619,39.973189050030655
36620,40.40672044233944
36622,33.43406518360344
36624,29.201470112132533
36625,36.5319199175611
36627,42.666008270954805
36629,38.54018583284045
36630,34.871352123832004
36631,32.37362268182969
36634,34.828029668403886
36636,29.749409658254216
36637,43.57489453837336
36638,41.76522873482897
36639,30.243757222366305
36640,35.96228970471842
36641,27.239341107299374
36642,40.87625006385676
36643,43.15262699421134
36645,36.328285515036455
36646,29.09502074842235
36647,35.947948038272486
36648,28.259159908936546
36651,33.74763947004915
36652,36.02980765660206
36654,29.876981985739064
36655,44.012210802767456
36656,32.5226486001535
36657,43.030744703514564
36658,32.46350875331532
36659,42.36353173509192
36660,34.579489075726364
36661,33.94521894465282
36662,37.35908924578849
36663,30.376230644219923
36664,29.971961479356274
36665,35.883476832029814
36666,47.587908471244035
36668,34.46238019998337
36669,33.9524622372133
36670,38.06399853851455
36671,40.73680722912794
36672,38.330854372204406
36673,50.139786825847146
36674,27.84545969608381
36675,33.61535545775318
36677,43.32114917714664
36678,41.12357464915176
36680,31.607711086814014
36681,33.748257442019266
36684,29.837884611068517
36688,29.728163254743016
36689,30.350039952472798
36690,40.507293434063094
36691,36.7798798749881
36692,45.32891215780272
36693,28.861787848583838
36694,33.6787019297948
36695,37.04196238396652
36699,28.23502795755048
36700,32.656559697402166
36701,35.711959404468345
36703,34.07130051815911
36704,46.83661261671931
36705,29.350380165093647
36706,34.81778629700564
36707,28.01577255295672
36708,40.878059447203576
36711,38.24563926485436
36712,30.241106441250516
36713,33.83542293535894
36714,32.51251897281968
36715,31.685003468392637
36716,44.830903568551065
36717,31.20126601508564
36718,34.24899204485812
36719,30.616592913341595
36720,31.04124111453934
36721,33.312025453032184
36723,29.553842902676422
36724,50.19478570206645
36725,29.608290093296112
36727,37.84651735465355
36728,40.85627543186283
36730,28.954820345614642
36731,38.795566932417785
36735,30.523319802680568
36736,28.463134211758167
36738,29.93004284610999
36740,35.64309776809192
36741,33.17917830110662
36743,41.55187864539429
36745,29.30698503351842
36747,44.189891961841454
36748,27.96883737127182
36749,28.233267763723035
36750,42.07644211154297
36751,34.12795012657989
36752,39.011265669255366
36753,36.808622593596745
36754,37.19834980591953
36755,50.623994336246774
36756,32.970259966882715
36757,39.402873136150035
36758,28.720475687036462
36759,31.2243012714151
36760,28.159685144305797
36761,38.087140998616874
36763,38.32661894101458
36765,30.65197534689478
36766,39.49369317228997
36768,27.467812203121206
36769,48.84973772910697
36770,33.71729925645407
36772,32.90324438370683
36773,31.52703730467266
36774,34.1617905210541
36776,29.214375636261043
36777,33.834923639566
36779,33.40048254790902
36780,39.31941137305082
36783,46.26463143088999
36784,29.079708609135235
36785,36.52849779908628
36786,35.50519200111296
36787,32.1413549848597
36788,48.59295235479381
36789,29.910181099627312
36790,29.592113870960823
36791,30.572157831753863
36792,36.71307803846243
36793,42.69225022751991
36794,36.368315395650825
36795,36.0024493021092
36796,30.18554736530016
36798,30.457754919731563
36800,42.962833064229024
36803,39.5470146889854
36806,41.08442365654789
36808,30.650941744926865
36809,37.46731562186437
36810,36.20346933737903
36812,32.524978028833836
36813,44.315219767267706
36814,34.309397030439285
36815,41.914535749465045
36816,40.674935616684884
36818,34.69498949951534
36819,25.65258437945443
36821,38.47153537673686
36822,43.501341904614385
36823,35.52187859395946
36825,39.6947920152122
36826,29.66350824186079
36827,29.44407829145917
36828,34.443461690831256
36829,47.161563133830505
36832,48.55525784441835
36833,43.057083656199715
36836,36.86453546794632
36837,34.609697692045756
